urls/0,hashtags/0,hashtags/1,mentions/0,mentions/1,mentions/2,id,text,user/nick,user/profile_img,user/followers,user/name,user/description,user/created_at,user/location/lat,user/location/long,user/id,user/friends,sentient,hashtags/2,urls/1,urls/2,hashtags/3,hashtags/4,hashtags/5,hashtags/6,hashtags/7,mentions/3,mentions/4,mentions/5,hashtags/8,hashtags/9,hashtags/10
,TrueToAtlanta,,Tercer Equipo NBA,,,114782208,"RT @NBATercerEquipo: Tremendo triplazo de Taurean Prince para ganar el partido!! 🔝🔝 

#TrueToAtlanta

https://t.co/Ar0OxK6HJ5",GabiFM,https://pbs.twimg.com/profile_images/967063398017126400/NemzvfkE_normal.jpg,414,gabifeal,Estrella del #Sillonbol #masquefutbol #RockandRoll #orgullosodeMiriamOT,Sun Jun 13 15:52:44 +0000 2010,,,155249477,2893,0,,,,,,,,,,,,,,
,TrueToAtlanta,,,,,-958959615,"Tremendo triplazo de Taurean Prince para ganar el partido!! 🔝🔝 

#TrueToAtlanta

https://t.co/Ar0OxK6HJ5",Tercer Equipo NBA,https://pbs.twimg.com/profile_images/923924632108978178/fS_b-1Kr_normal.jpg,5079,NBATercerEquipo,"Toda la actualidad de la NBA, ademas de opiniones, noticias, resultados y todo el análisis del mundo de la NBA.",Sat Apr 20 16:30:52 +0000 2013,43.8504,4.6362,1367434992,650,0,,,,,,,,,,,,,,
,TrueToAtlanta,NBASundays,NBA Türkiye,,,1108860928,"RT @NBATurkiye: Jaylen Morris, 24 saniye dolarken 3'lüğü gönderiyor! #TrueToAtlanta 

#NBASundays https://t.co/6J8BgHLos5",T Good,https://pbs.twimg.com/profile_images/942527677336080384/DZgpQm7Q_normal.jpg,790,Tyler_Hill_14,,Wed Dec 07 16:25:29 +0000 2011,42.9664549,-78.795157,430830037,500,0,,,,,,,,,,,,,,
https://twitter.com/nbatv/status/970424727444578306,MarqueseChriss,SunsAt50,,,,1125552130,"Może i grały drużyny z dołu tabel, ale ten plakatowy blok #MarqueseChriss'a, wow 😱😱🛑✋ #SunsAt50 #TrueToAtlanta https://t.co/ONZLPWBZ6h",Rafał Bednarczyk,https://pbs.twimg.com/profile_images/967491943512109056/ZvJtjoRa_normal.jpg,62,raf_bednarczyk,# Czasem coś ćwierknę 😉#,Sat Jun 04 18:04:50 +0000 2016,54.9054761,24.1458932,152457216,582,0.5,TrueToAtlanta,,,,,,,,,,,,,
https://twitter.com/ATLHawks/status/970069306976301056,truetoatlanta,,Atlanta Hawks,,,-954814464,that is my coach @ATLHawks! #truetoatlanta https://t.co/WNRQmCZCAg,the silverback,https://pbs.twimg.com/profile_images/965313338300301312/P3hZdmOa_normal.jpg,1412,theblack_caesar,"alpha male, atlanta braves, atlanta falcons, atlanta hawks, georgia bulldogs, father, lexus, gym fanatic, golfer, hennessy aficionado, college graduate",Wed Jul 13 19:48:41 +0000 2011,,,334862859,1241,0,,,,,,,,,,,,,,
https://twitter.com/i/web/status/970626837394153472,NBA,TrueToAtlanta,,,,1280761856,"Resultados del día en la #NBA 

#TrueToAtlanta 113-112 #SUNSat50 
#WeTheNorth 103-98 #BuzzCity 
#DCFamily 95-98… https://t.co/iw4Mhq2goh",☽╬ღ.†⎛∂μaŋ⎞†.ღ╬☾,https://pbs.twimg.com/profile_images/958844155979010048/ryDcfmsZ_normal.jpg,18972,Lakeshore23,"+ ╬ ☯ ... Fans de Videojuegos, Tekken, WoW, GW2, Manga Anime, Linkin Park, Lacuna Coil, Basket, Cine, Kate Beckinsale, Michael Jordan y Ufologia Ovni ... ☯ ╬ +",Tue Mar 06 13:55:17 +0000 2012,,,516542531,15063,0,SUNSat50,,,WeTheNorth,BuzzCity,DCFamily,,,,,,,,
,TrueToAtlanta,,Atlanta Hawks,,,-48771072,"RT @ATLHawks: TP bails us out...what a game!

#TrueToAtlanta https://t.co/OEU6YTZ0Mm",tazn44,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,15,GuillaumeFbr,,Wed Sep 17 17:54:31 +0000 2014,,,-1479575553,40,0,,,,,,,,,,,,,,
https://twitter.com/atlhawks/status/970332524537962496,TrueToAtlanta,,,,,1066840064,RT @averylarmstrong: Thank you for everything!!! ❤️ #TrueToAtlanta https://t.co/6qUe9jABR8,Bryan Armstrong,https://pbs.twimg.com/profile_images/909960981840908293/2fpDkFpo_normal.jpg,77,BryanArmstron58,,Sun Jul 26 20:15:45 +0000 2015,34.0011701,-84.4679379,-998929280,95,0,,,,,,,,,,,,,,
https://www.instagram.com/p/Bf6zgXTAZua/,TrueToAtlanta,SunsAt50,The Bossman Show,,,1486270465,"RT @BossmanShow: FINAL SCORE ALERT: Hawks 113, Suns 112. ... #TrueToAtlanta #SunsAt50 #NBA #Sports #Entertainment… https://t.co/1WEhFxsISI",Anne Philips,https://pbs.twimg.com/profile_images/971624764405112832/h2PMfEHp_normal.jpg,104,GlumesBadDay,Cosplay master \ Health. Click at https://t.co/swbpZAqp5R,Fri Aug 01 17:56:16 +0000 2014,,,-1596087747,781,0,NBA,,,Sports,Entertainment,,,,,,,,,
http://atlsportshq.com/2018/03/04/march-5th-daily-tankathon-watch/,TrueToAtlanta,ATLSportsHQ,Atlanta Hawks Talk,Phil,,-631840768,"RT @ATLHawks_Talk: March 5th Daily Tankathon Watch

By: @_ATLPhil

#TrueToAtlanta #ATLSportsHQ https://t.co/KgtMsvJ4xc https://t.co/stHgPws…",Malik Brown,https://pbs.twimg.com/profile_images/936728334062555136/lzsnkmVD_normal.jpg,787,_MalikATL,GSU Alumni | Sports Journalist |Writer for @ATLHawks_Talk | #NABJ | On the come up.,Sun Jan 22 20:02:52 +0000 2012,33.8876179,-84.289389,471380185,767,0,,,,,,,,,,,,,,
,NBA,RipCity,HaceF5,,,1142411265,"RT @hacef5: #NBA | Resultados del día 🏀⛹: 

#RipCity 108 - #ThunderUp 100 

#TrueToAtlanta 113 - #Sunsat50 112 

#DCFamily 95 - #Pacers 98…",HaceF5,https://pbs.twimg.com/profile_images/910224644342415360/e_9cCh4s_normal.jpg,2777,hacef5,"Info deportiva: La #Superliga, la #BNacional, la #PrimeraB, el #Automovilismo, la #NBA, #LNB, #Tenis, #Boxeo y mucho más.
Insta: https://t.co/YGLESPA8Fr",Fri May 20 13:51:37 +0000 2011,-34.5265464,-58.33514470000001,302033816,3531,0,ThunderUp,,,TrueToAtlanta,Sunsat50,DCFamily,Pacers,,,,,,,
,TrueToAtlanta,,Atlanta Hawks,QuavoYRN,,-749338624,"RT @ATLHawks: ATL native @QuavoStuntin out here looking like he belongs over the weekend!

#TrueToAtlanta https://t.co/SKwkdIVXrv",Kyle,https://pbs.twimg.com/profile_images/960500890116468736/gkZ94JpX_normal.jpg,18,Kyle_Double_D,,Mon Feb 05 13:00:46 +0000 2018,-25.6015299,28.44532,-317202431,133,0.125,,,,,,,,,,,,,,
,TrueToAtlanta,SunsAt50,NBA en Movistar+,,,-443031551,"Y con este triplazo de Prince, #TrueToAtlanta se llevó el partido ante #SunsAt50 

https://t.co/ee7jbogehP [vía @MovistarNBA]",BesGam,https://pbs.twimg.com/profile_images/591495401686990848/NPjc8y37_normal.jpg,2464,BesgamCom,Comparador de Apuestas Deportivas. Elige las mejores cuotas de las principales Casas de Apuestas Online. Síguenos también en https://t.co/aGQK2kyaDN,Thu May 22 15:40:14 +0000 2014,43.8504,4.6362,-1779236859,629,0,,,,,,,,,,,,,,
,SunsAt50,TrueToAtlanta,NBA France,Phoenix Suns,Atlanta Hawks,1536610305,"RT @NBAFRANCE: Revivez le finish entre @Suns &amp; @ATLHawks ! ⏱🏀

#SunsAt50 112
#TrueToAtlanta 113 

#NBASundays https://t.co/XJZWvRMnaR",GGMU,https://pbs.twimg.com/profile_images/969711606887305216/PCKxINhr_normal.jpg,2547,RbnPlay_,@MANUTD est supérieur à vous tous / @agomes_47 ❤️,Sun Jul 01 13:55:20 +0000 2012,47.9335359,1.9486769,623769016,865,0,NBASundays,,,,,,,,,,,,,
,SunsAt50,TrueToAtlanta,NBA France,Phoenix Suns,Atlanta Hawks,-489205760,"RT @NBAFRANCE: Revivez le finish entre @Suns &amp; @ATLHawks ! ⏱🏀

#SunsAt50 112
#TrueToAtlanta 113 

#NBASundays https://t.co/XJZWvRMnaR",Poker & Gamble,https://pbs.twimg.com/profile_images/958322037839269888/O5cX3BXK_normal.jpg,529,PokerandGamble,"Bienvenue chez Poker & Gamble, La page Twitter du paris sportif et poker détendu ! ♣♥♠♦
Website : https://t.co/rGybhyIAZb
Instagram : https://t.co/iDHyxhgAQT",Tue Jan 30 12:47:40 +0000 2018,45.808425,4.898393,-573120512,288,0,NBASundays,,,,,,,,,,,,,
,SunsAt50,TrueToAtlanta,Phoenix Suns,Atlanta Hawks,,-1613312000,"Revivez le finish entre @Suns &amp; @ATLHawks ! ⏱🏀

#SunsAt50 112
#TrueToAtlanta 113 

#NBASundays https://t.co/XJZWvRMnaR",NBA France,https://pbs.twimg.com/profile_images/883257533443473408/2wbOrJxH_normal.jpg,108562,NBAFRANCE,Compte officiel de la NBA en France #ThisIsWhyWePlay,Fri May 15 08:59:22 +0000 2015,,,-1039172557,1174,0,NBASundays,,,,,,,,,,,,,
http://dlvr.it/QJmhHx,,,,,,-1865089024,"Big games from Warren, Payton not enough in Suns' loss to Hawks - Arizona Sports https://t.co/uMmd8p5PYm… https://t.co/Hubrw9ghlg",Atlanta Hawks,https://pbs.twimg.com/profile_images/806146114248380416/1HELCnkp_normal.jpg,37,AHawksNews,The latest Atlanta Hawks news.,Tue Dec 06 14:38:30 +0000 2016,33.8876179,-84.289389,1930915845,10,-0.5,,https://twitter.com/i/web/status/970587861715058688,,,,,,,,,,,,
,NBASundays,TrueToAtlanta,NBA UK,,,-1470701568,"RT @NBAUK: 🔥😮 An incredible end to last night's #NBASundays THRILLER in Atlanta! 

#TrueToAtlanta x #SUNSat50 https://t.co/tEmKyuHZgA",Elizabeth Toni,https://pbs.twimg.com/profile_images/72270595/1_normal.jpg,2720,elizabethtoni,Capturadora broadcasting Starclips from London,Sun Jan 18 13:11:37 +0000 2009,51.511397,-0.1286325,19143837,4998,0,SUNSat50,,,,,,,,,,,,,
,NBASundays,TrueToAtlanta,,,,-2070659071,"🔥😮 An incredible end to last night's #NBASundays THRILLER in Atlanta! 

#TrueToAtlanta x #SUNSat50 https://t.co/tEmKyuHZgA",NBA UK,https://pbs.twimg.com/profile_images/883257055573921792/2zuBxsyi_normal.jpg,60478,NBAUK,The official UK Twitter feed of the NBA! #NBA,Fri Aug 31 13:26:33 +0000 2012,51.6723432,0.148271,793861356,880,0,SUNSat50,,,,,,,,,,,,,
,TruetoAtlanta,,NBA,,,420929537,RT @NBA: Looked good the whole way! #TruetoAtlanta https://t.co/aLTMlKRO96,👑TripleKrossKing👑,https://pbs.twimg.com/profile_images/969836397065572352/YQfN5_3-_normal.jpg,225,KKrazy464,"#KokaineKrazyEnt 
#BurgundyBandana
#LongLiveSavage4Eva",Fri Feb 09 07:17:13 +0000 2018,40.4350334,-82.1783201,-988463104,678,0.5,,,,,,,,,,,,,,
https://twitter.com/i/web/status/970557456576401408,NBA,TruetoAtlanta,,,,1364709376,"Día 7 Semana 20
#NBA            
Victorias de:

#TruetoAtlanta ante PHO
#WetheNorth ante CHA
#Pacers en WAS… https://t.co/cyIQretlcc",NBAdictos,https://pbs.twimg.com/profile_images/852462060118192128/-tgKEaPY_normal.jpg,2473,NBAdictosRC,"NBAdictos, programa de radio sobre la NBA @ManuPlanetario , @den_eq y @serginhobeni la lían cada semana en @rcampusculturae , @OndaFTV Itunes e Ivoox.",Tue Aug 23 13:40:47 +0000 2016,,,-1466564608,248,0,WetheNorth,,,Pacers,,,,,,,,,,
,NBA,TrueToAtlanta,,,,-1734905855,"Recap of tonight's #NBA Games 
Part 1
#TrueToAtlanta #SunsAt50 #WeTheNorth #Pacers #DCFamily #DoItBIG #MFFL https://t.co/8LDiYu9H5S",TBFV,https://pbs.twimg.com/profile_images/950244128394268672/D_Px3sRV_normal.jpg,21,TeamTBFV,"We are a media outlet that covers TV, film, video games and sports 
Follow us!
Instagram: @TeamTBFV
Facebook: TeamTBFV
Snapchat: TBFV
https://t.co/GsWJjUUvex",Sun Jul 31 15:25:27 +0000 2016,,,307499008,103,0,SunsAt50,,,WeTheNorth,Pacers,DCFamily,DoItBIG,MFFL,,,,,,
https://twitter.com/i/web/status/970554503253712896,,,,,,-1315446784,I Suns vengono sconfitti da Atlanta 112-113 nonostante un TJ Warren protagonista con 35 punti ed un Elfrid Payton d… https://t.co/vNhKwaW6KX,Andrea Pezzoni,https://pbs.twimg.com/profile_images/652191523925327872/QU8XoFr5_normal.jpg,227,andreapezzoni87,"Mi diverto in #280caratteri! Sport a 360°
Un calcio ad un pallone e un colpo di pedale ⚽🚴",Sat Mar 22 15:00:49 +0000 2014,45.6834129,9.872551399999999,-1865908885,811,0,,,,,,,,,,,,,,
http://Hawks.com,,,,,,1255489536,Hawks Executive Chef To Put Wild Game On Menu For Blake ... - https://t.co/JdR5ArB6iy https://t.co/vpbhkkoLta… https://t.co/RO16HHMx21,Atlanta Hawks,https://pbs.twimg.com/profile_images/806146114248380416/1HELCnkp_normal.jpg,37,AHawksNews,The latest Atlanta Hawks news.,Tue Dec 06 14:38:30 +0000 2016,33.8876179,-84.289389,1930915845,10,0,,http://dlvr.it/QJm323,https://twitter.com/i/web/status/970553771385241600,,,,,,,,,,,
,TruetoAtlanta,,NBA,,,-556277759,RT @NBA: Looked good the whole way! #TruetoAtlanta https://t.co/aLTMlKRO96,Dwayne Wayne Jr,https://pbs.twimg.com/profile_images/871417098794409985/lTvoCh0Y_normal.jpg,1742,Kennyjohnson369,Member of the National Faithful Black Men Association. When you wanna succeed as bad as you wanna breathe.... then you'll be successful #VState,Tue Apr 05 20:11:29 +0000 2011,,,277654774,1689,0.5,,,,,,,,,,,,,,
https://twitter.com/i/web/status/970542902538571777,DetroitBasketball,BuzzCity,,,,-1323921407,"9️⃣ #DetroitBasketball (29-34)
🔟 #BuzzCity (28-36)
1️⃣1️⃣ #Knicks (24-40)
1️⃣2️⃣ #BullsNation (21-41)
1️⃣3️⃣… https://t.co/TPGb1bqbHv",Miguel L. Sanchez 🇪🇨🇺🇸,https://pbs.twimg.com/profile_images/964025008556257280/7y9eQ6Ta_normal.jpg,502,SanchezML94,"Born in 🇪🇨, raised in the 🇺🇸! Instagram: miguelsanchezcb / Snapchat: miguelsanchez94 / FB: https://t.co/pCLhcYJPDb",Mon Aug 12 02:25:54 +0000 2013,,,1663914396,1936,0,Knicks,,,BullsNation,,,,,,,,,,
,TrueToAtlanta,,Atlanta Hawks,QuavoYRN,,-1948864512,"RT @ATLHawks: ATL native @QuavoStuntin out here looking like he belongs over the weekend!

#TrueToAtlanta https://t.co/SKwkdIVXrv",michael masuku,https://pbs.twimg.com/profile_images/971608468690997248/RXj6O3Sn_normal.jpg,80,iamcrazynigga,DO ANYTHIN TO GET FAMOUS AN GET RICH🔯,Sat Jan 20 14:58:13 +0000 2018,,,857165824,637,0.125,,,,,,,,,,,,,,
,NBASundays,SunsAt50,NBA France,Atlanta Hawks,,1066831878,"RT @NBAFRANCE: ⚪️⚪️⚪️🔘 Fin du match ! Les @ATLHawks l'emportent jusqu'au bout du suspens ! #NBASundays 

#SunsAt50[112]
#TrueToAtlanta [113…",Eustass Kid,https://pbs.twimg.com/profile_images/962070410442387457/P7OOm5gz_normal.jpg,208,LockDesty,"Momma told me if you fall , never stay down .",Sun Oct 20 14:02:16 +0000 2013,,,1975223252,53,0,TrueToAtlanta,,,,,,,,,,,,,
https://twitter.com/i/web/status/970539407420919808,TrueToAtlanta,,Atlanta Hawks,,,-338194432,"Taurean Prince, maçın bitmesine 7 saniye kala 3'lüğü gönderiyor ve maçı @ATLHawks'a kazandırıyor! #TrueToAtlanta… https://t.co/3mgoflVinQ",NBA Türkiye,https://pbs.twimg.com/profile_images/883258477937926145/jm1rYCb0_normal.jpg,70298,NBATurkiye,@NBA'in resmi Türkiye hesabı.,Thu Jan 03 16:15:42 +0000 2013,42.3666999,44.8178449,1058167862,580,0,,,,,,,,,,,,,,
,TruetoAtlanta,,NBA,,,-367562752,RT @NBA: Looked good the whole way! #TruetoAtlanta https://t.co/aLTMlKRO96,👇🏾,https://pbs.twimg.com/profile_images/943118109199790082/uWPw1nNg_normal.jpg,1876,ZayGotIt_,#TJC17 My Granny Raised Me Dallas Made Me  RTVB Major  & Role Player on 2k ( Minority agenda Podcast ) https://t.co/JZGVA4tV7z,Sun Mar 18 06:35:45 +0000 2012,33.0237921,-96.4637379,528223859,1579,0.5,,,,,,,,,,,,,,
,TrueToAtlanta,,Atlanta Hawks,,,122961920,"RT @ATLHawks: TP bails us out...what a game!

#TrueToAtlanta https://t.co/OEU6YTZ0Mm",( ͡° ͜ʖ ͡°),https://pbs.twimg.com/profile_images/967999169485877253/nfIajzRu_normal.jpg,3458,SplitzMcGee,Falcons/Braves/Hawks/UGA/AtlantaUnited #RiseUp #InBrotherHood #ChopOn #TrueToAtlanta #DawgNation.,Sun Aug 30 17:29:17 +0000 2015,,,-900085802,2916,0,,,,,,,,,,,,,,
,TrueToAtlanta,,Atlanta Hawks,,,1666514944,"RT @ATLHawks: Nice opening frame for the squad!

#TrueToAtlanta https://t.co/EkOfayyJqc",( ͡° ͜ʖ ͡°),https://pbs.twimg.com/profile_images/967999169485877253/nfIajzRu_normal.jpg,3458,SplitzMcGee,Falcons/Braves/Hawks/UGA/AtlantaUnited #RiseUp #InBrotherHood #ChopOn #TrueToAtlanta #DawgNation.,Sun Aug 30 17:29:17 +0000 2015,,,-900085802,2916,0,,,,,,,,,,,,,,
,TrueToAtlanta,,Atlanta Hawks,,,1804984320,"RT @ATLHawks: 😂🤣😂🤣

#TrueToAtlanta https://t.co/wOnbXWIbc9",( ͡° ͜ʖ ͡°),https://pbs.twimg.com/profile_images/967999169485877253/nfIajzRu_normal.jpg,3458,SplitzMcGee,Falcons/Braves/Hawks/UGA/AtlantaUnited #RiseUp #InBrotherHood #ChopOn #TrueToAtlanta #DawgNation.,Sun Aug 30 17:29:17 +0000 2015,,,-900085802,2916,0,,,,,,,,,,,,,,
https://twitter.com/i/web/status/970532389402431489,NBA,TrueToAtlanta,,,,-380121087,"Resultados del día en la #NBA 

#TrueToAtlanta 113-112 #SUNSat50 
#WeTheNorth 103-98 #BuzzCity 
#DCFamily 95-98… https://t.co/BWPhECuWnb",On The Clutch,https://pbs.twimg.com/profile_images/963117973815803904/G37cJ4Ea_normal.jpg,41,ontheclutch,"Próximamente sitio web con información original y de actualidad en el mundo deportivo. ⚽️🏀🏈⚾️🎾🏆
Facebook: On The Clutch
https://t.co/gFMb2scFQS",Mon Feb 12 17:54:14 +0000 2018,32.7186534,-86.5887,282546176,290,0,SUNSat50,,,WeTheNorth,BuzzCity,DCFamily,,,,,,,,
,TrueToAtlanta,,Atlanta Hawks,,,-1684615168,"RT @ATLHawks: TP bails us out...what a game!

#TrueToAtlanta https://t.co/OEU6YTZ0Mm",Michael Swain Jr,https://pbs.twimg.com/profile_images/972259410922885121/BppvsPO9_normal.jpg,264,michael_swain_2,"(17 Years Old 😎)
(Rise Up 🏈)
(True To Atlanta 🏀)
(Fear The Chop ⚾)
(Dawg Nation 🐶🏈🏀⚾)
(#24Ever 🏁)
(Gamer 🙌🎮)
(Christian🙏)",Sat Apr 25 21:39:58 +0000 2015,,,-1087507669,662,0,,,,,,,,,,,,,,
http://atlsportshq.com/2018/03/04/march-5th-daily-tankathon-watch/,TrueToAtlanta,ATLSportsHQ,Atlanta Hawks Talk,Phil,,2073530369,"RT @ATLHawks_Talk: March 5th Daily Tankathon Watch

By: @_ATLPhil

#TrueToAtlanta #ATLSportsHQ https://t.co/KgtMsvJ4xc https://t.co/stHgPws…",Bret,https://pbs.twimg.com/profile_images/962460623832526848/UuW0sDN1_normal.jpg,1065,Bret_A27,An Atlanta sports fan... We will win a ring one day. Go Jackets....UNG’20,Wed Jul 11 07:09:27 +0000 2012,,,632669822,2215,0,,,,,,,,,,,,,,
,NBASundays,SUNSat50,NBA UK,BT Sport,,-1336496128,"RT @NBAUK: ⏱️ | GAME OVER on @BTSport! #NBASundays

#SUNSat50 112 | TJ Warren: 35 PTS.
#TrueToAtlanta 113 | Taurean Prince: 22 PTS &amp; 5 REB.…",The Drop Team,https://pbs.twimg.com/profile_images/917007127935377411/8Tb6uFqY_normal.jpg,4306,thedropbball,The only place in the UK and across Africa where NBA Basketball • Entertainment • Lifestyle is served raw #NBAintheUK • NBA Affiliate and partner,Mon Jun 01 23:25:34 +0000 2015,,,-988892965,332,0,TrueToAtlanta,,,,,,,,,,,,,
https://twitter.com/i/web/status/970526321129517056,NBA,RipCity,,,,135753728,"#NBA | Resultados del día 🏀⛹: 

#RipCity 108 - #ThunderUp 100 

#TrueToAtlanta 113 - #Sunsat50 112 

#DCFamily 95 -… https://t.co/88FZf7C3EQ",HaceF5,https://pbs.twimg.com/profile_images/910224644342415360/e_9cCh4s_normal.jpg,2777,hacef5,"Info deportiva: La #Superliga, la #BNacional, la #PrimeraB, el #Automovilismo, la #NBA, #LNB, #Tenis, #Boxeo y mucho más.
Insta: https://t.co/YGLESPA8Fr",Fri May 20 13:51:37 +0000 2011,-34.5265464,-58.33514470000001,302033816,3531,0,ThunderUp,,,TrueToAtlanta,Sunsat50,DCFamily,,,,,,,,
https://twitter.com/i/web/status/970524434355367936,TrueToAtlanta,Hawks,,,,-1147752448,#TrueToAtlanta #Hawks #AtlantaHawks #ATLHawks #HawksRising Dwight Howard Atlanta Hawks Autographed Spalding Basketb… https://t.co/4CHjUyqJN4,Atlanta Hawks Fans,https://pbs.twimg.com/profile_images/921674160908115969/zC2QhCjD_normal.jpg,781,HawksChat,Atlanta Hawks Fan Page. NOT linked to Official Atlanta Hawks. #TrueToAtlanta #Hawks #AtlantaHawks #ATLHawks #HawksRising,Mon Mar 02 04:06:56 +0000 2015,,,-1240502848,444,0,AtlantaHawks,,,ATLHawks,HawksRising,,,,,,,,,
,TrueToAtlanta,,Atlanta Hawks,,,366448640,"RT @ATLHawks: TP bails us out...what a game!

#TrueToAtlanta https://t.co/OEU6YTZ0Mm",John Peter Ramirez,https://pbs.twimg.com/profile_images/694939114890665984/438i_pCv_normal.jpg,245,overcomer1991,I am a Dallas sports fan. I am someone who loves his city and wants Dallas to be successful in the sport's world.,Sat Mar 23 06:08:56 +0000 2013,33.0237921,-96.4637379,1290584761,1173,0,,,,,,,,,,,,,,
http://atlsportshq.com/2018/03/04/3-up-3-down-for-the-hawks-week-21/,TrueToAtlanta,ATLSportsHQ,ATL Sports HQ,Malik Brown,,81252352,"RT @ATLSportsHQ: 3 Up, 3 Down For The Hawks: Week 21

By: @_MalikATL

#TrueToAtlanta #ATLSportsHQ https://t.co/E1L3UrypdO https://t.co/99KP…",Ryan Thurman,https://pbs.twimg.com/profile_images/934100409924440064/O2kF4Yy__normal.jpg,2664,StrokeGame24,Writer For @AtlHawks_Talk 📝🏀 Fort Valley State University,Sat Aug 13 01:09:29 +0000 2011,,,354028305,1756,0,,,,,,,,,,,,,,
http://atlsportshq.com/2018/03/04/march-5th-daily-tankathon-watch/,TrueToAtlanta,ATLSportsHQ,Atlanta Hawks Talk,Phil,,1805029376,"RT @ATLHawks_Talk: March 5th Daily Tankathon Watch

By: @_ATLPhil

#TrueToAtlanta #ATLSportsHQ https://t.co/KgtMsvJ4xc https://t.co/stHgPws…",Ryan Thurman,https://pbs.twimg.com/profile_images/934100409924440064/O2kF4Yy__normal.jpg,2664,StrokeGame24,Writer For @AtlHawks_Talk 📝🏀 Fort Valley State University,Sat Aug 13 01:09:29 +0000 2011,,,354028305,1756,0,,,,,,,,,,,,,,
https://twitter.com/i/web/status/970520650250178561,TrueToAtlanta,Hawks,,,,-1386754047,#TrueToAtlanta #Hawks #AtlantaHawks #Signed Dwight Howard Atlanta Hawks Autographed Spalding Basketball - Fanatics… https://t.co/0eM9zOYdnl,Atlanta Hawks Fans,https://pbs.twimg.com/profile_images/921674160908115969/zC2QhCjD_normal.jpg,781,HawksChat,Atlanta Hawks Fan Page. NOT linked to Official Atlanta Hawks. #TrueToAtlanta #Hawks #AtlantaHawks #ATLHawks #HawksRising,Mon Mar 02 04:06:56 +0000 2015,,,-1240502848,444,0,AtlantaHawks,,,Signed,,,,,,,,,,
https://twitter.com/i/web/status/970520205343387649,,,,,,383053825,"Mercer students! 

Take advantage of the brand new Hawks College Pass. Unbelievable prices on seats for upcoming Ha… https://t.co/iKipX9olcq",Justin Rypel,https://pbs.twimg.com/profile_images/949845000434716672/lMrpE4YU_normal.jpg,958,jrips27,Doing it for God's Glory. Junior at Mercer University. @ATLHawks College Ambassador. #FILA 21 years old. I don't want to waste my life. #TrueToAtlanta,Fri May 11 19:52:46 +0000 2012,,,577415710,908,0.5,,,,,,,,,,,,,,
http://atlsportshq.com/2018/03/04/3-up-3-down-for-the-hawks-week-21/,TrueToAtlanta,ATLSportsHQ,ATL Sports HQ,Malik Brown,,-1734881279,"RT @ATLSportsHQ: 3 Up, 3 Down For The Hawks: Week 21

By: @_MalikATL

#TrueToAtlanta #ATLSportsHQ https://t.co/E1L3UrypdO https://t.co/99KP…",Phil,https://pbs.twimg.com/profile_images/962201562281140224/RleUHgjb_normal.jpg,4400,_ATLPhil,"🦉’18 Civil Engineering. RT’S ≠ Agreement or Endorsement. @ATLSportsHQ CEO, Founder and Writer. ATL Everything. Starving for more success. Phil 4:13🇵🇷🇺🇸",Mon Jul 08 16:46:57 +0000 2013,33.8876179,-84.289389,1578123499,2948,0,,,,,,,,,,,,,,
