hashtags/0,id,text,user/nick,user/profile_img,user/followers,user/name,user/description,user/created_at,user/location/lat,user/location/long,user/id,user/friends,sentient,urls/0,mentions/0,hashtags/1,hashtags/2,hashtags/3,hashtags/4,hashtags/5,mentions/1,mentions/2,hashtags/6,hashtags/7,hashtags/8,hashtags/9,hashtags/10,hashtags/11,mentions/3,mentions/4,mentions/5,mentions/6,mentions/7,mentions/8,mentions/9,urls/1
,-1533681663,no issue with folks who rides &amp; dies with Lebron to come out of East yet again but...NBA pundits need cool down Cel… https://t.co/gTZKEs4KCW,TheTorontoGooner,https://pbs.twimg.com/profile_images/732102282439876608/gw1hdoAZ_normal.jpg,1743,TorontoGooner,#Arsenal #Dolphins #Goblue #Jays #Leafs #Raptors #Taraji #eaglesofcarthage #northafrican #proudmuslim,Sat Aug 20 17:10:18 +0000 2011,,,358876377,2714,-1.625,https://twitter.com/i/web/status/972309714435432449,,,,,,,,,,,,,,,,,,,,,,
5X5WeeklyGiveaway,1054330882,"RT @AlexGoldenNBA: Here is the NEW #5X5WeeklyGiveaway for the month of March. 

A Ray Allen, #Celtics jersey. 

Allen shot 41% from 3-point…",Jeff A. Samaniego,https://pbs.twimg.com/profile_images/972258749820948481/Xgw1KKYo_normal.jpg,394,1JAnt3,"No quit, no stopping us. #DeMarDeRozan10 got us down for 2018. Family Over Everything. No sibling rivalry, it's over. No tears, no fears, not in the clear.",Tue Sep 02 16:25:07 +0000 2014,43.8554579,-79.00248100000002,-1508696342,397,0.25,,Alex Golden,Celtics,,,,,,,,,,,,,,,,,,,,
Celtics,-1894498302,"RT @MattChinNBA: The #Celtics bench has the 4th best offensive rating amongst second units since the All-Star break. I, along with many oth…",Benzfan33,https://pbs.twimg.com/profile_images/438191033105387520/ptM8pgF5_normal.jpeg,232,Benzfan33,,Fri Oct 05 15:47:26 +0000 2012,,,863258984,620,1.125,,Matt Chin,,,,,,,,,,,,,,,,,,,,,
5X5WeeklyGiveaway,764923904,"RT @AlexGoldenNBA: Here is the NEW #5X5WeeklyGiveaway for the month of March. 

A Ray Allen, #Celtics jersey. 

Allen shot 41% from 3-point…",Alex Golden,https://pbs.twimg.com/profile_images/970151829098164224/IlDGuTox_normal.jpg,3124,AlexGoldenNBA,HUGE #Pacers & #NBA fan. Host of @TheCourtroomPod & #Pacers Talk.  Thoughts are my own. Checkout my NEW NBA website in the link below.,Sat Dec 05 20:54:56 +0000 2015,41.761368,-84.784662,172736156,2372,0.25,,Alex Golden,Celtics,,,,,,,,,,,,,,,,,,,,
Lakers,693493760,RT @BarbarosTapan: #Lakers owner @JeanieBuss talks about @kobebryant ‘ s big #Oscar winning . #Dearbasketball https://t.co/UynFaJ93Da,DeAndre Ferguson,https://pbs.twimg.com/profile_images/942064337451024387/rBCSSP0W_normal.jpg,58,d_ferfuson,,Wed Mar 06 05:25:56 +0000 2013,,,1245330458,50,0.125,,Barbaros Tapan,Oscar,Dearbasketball,,,,Jeanie Buss,Kobe Bryant,,,,,,,,,,,,,,
Lakers,-1399574528,#Lakers right in this game with a balanced attack and some really good energy on both ends. They have to get out to… https://t.co/4P09A49ZbB,Chris Camello,https://pbs.twimg.com/profile_images/685344024362811392/PlSLIeIo_normal.jpg,1424,Chris_Camello,Beat Writer/Columnist for @TheRebelMedia. Freelance journalist for @breezepreps. Covering all LA sports teams,Sat Dec 17 22:47:07 +0000 2011,,,439551483,1014,0.875,https://twitter.com/i/web/status/972309362382221312,,,,,,,,,,,,,,,,,,,,,,
Kobe,718761984,LA Lakers #24 #Kobe Bryant Swingman Jersey Size Large (fits like XL) https://t.co/143ekmMJwK #lakers,Kobe Bryant Fans,https://pbs.twimg.com/profile_images/688747663/kobe_bryant_normal.jpg,37723,KobeBryantFC,Kobe Bryant Fan Club,Thu Feb 11 04:16:16 +0000 2010,34.3373061,-118.1552891,113238393,1457,0.125,http://kobebryant.sportingstores.net/2018/03/06/la-lakers-24-kobe-bryant-swingman-jersey-size-large-fits-like-xl/,,lakers,,,,,,,,,,,,,,,,,,,,
mobdroapp,-2099851264,in what channel can I watch the @warriors vs @trailblazers game on the #mobdroapp? Please help!!! Anyone? #NBA… https://t.co/2BRi0uNF71,HectorAlexanderFdez,https://pbs.twimg.com/profile_images/884018624561897472/F2PrMR7A_normal.jpg,877,aleman009,"Do something positive with ur life.
Hijo de Dios.",Fri Apr 13 13:02:42 +0000 2007,40.882214,-73.907,4494581,2590,0,https://twitter.com/i/web/status/972309331617173504,Golden State Warriors,NBA,,,,,Trail Blazers,,,,,,,,,,,,,,,
Durant,588763136,#Durant guía remontada de #Warriors ante #Spurs https://t.co/BzgoCHJEfR https://t.co/7eTzhJ7xqX,Meridiano,https://pbs.twimg.com/profile_images/949375771847557120/yhGZMoco_normal.jpg,2910050,MeridianoTV,"Twitter oficial de Meridiano, los especialistas en deportes. Te informamos desde todas las plataformas y sin olvidarnos de los amantes de la farándula.",Thu Aug 13 22:41:59 +0000 2009,,,65489923,954,0,http://bit.ly/2DevQka,,Warriors,Spurs,,,,,,,,,,,,,,,,,,,
KeepTheBallInLonzoHands,1482076162,RT @mavus15: #KeepTheBallInLonzoHands let a pg be a pg.. fuck all that off the ball shit. #Lakers,.,https://pbs.twimg.com/profile_images/966217728074899456/UiCAyatc_normal.jpg,1575,QuesTheGenius,Cooler than Freddie Jackson sipping a milkshake in a snowstorm.,Tue Feb 02 23:25:49 +0000 2010,,,110841311,107,0,,Maѵus,Lakers,,,,,,,,,,,,,,,,,,,,
LakeShow,185937920,"Let's go Lakers young core...
#LakeShow #Lakers https://t.co/2tO2goSdkZ",egay flores,https://pbs.twimg.com/profile_images/956377046854262784/u3vRFO82_normal.jpg,550,egay2782,There are only two days in our lifetime that aren’t 24 hours long. The day we’re born and the day we die.,Thu Oct 01 03:22:19 +0000 2009,25.3585607,55.5650393,78788762,1607,0,https://twitter.com/SpectrumSN/status/972308390637486080,,Lakers,,,,,,,,,,,,,,,,,,,,
Warriors,1649905664,RT @BenDuBose: It’s so incredibly disingenuous to say the #Warriors take the lead in the West with a win tonight. What matters is the loss…,🚀🚀🚀,https://pbs.twimg.com/profile_images/950792403786625024/Hjvk_Dhn_normal.jpg,610,ABHTX,#Rockets #Texans #Astros #USMNT #BVB #UH,Thu Aug 16 23:42:12 +0000 2012,,,762561770,483,-0.375,,Ben DuBose,,,,,,,,,,,,,,,,,,,,,
Lakers,-841666560,Brook Lopez is really good at basketball #Lakers #analysis,Ralph Mason,https://pbs.twimg.com/profile_images/860967811807498240/tWxmsBNn_normal.jpg,279,Ralph_MasonJr,Lakers. Dodgers. Mortgage Broker. Real Estate. Credit Repair. Sports Wagering,Tue Nov 10 22:55:29 +0000 2009,34.3373061,-118.1552891,89045546,392,0.875,,,analysis,,,,,,,,,,,,,,,,,,,,
Lakers,-1848262656,65-62 at the half... first team to play defense wins... #Lakers #lakeshow https://t.co/qW8YqsoMMY,TheLakersOptimist,https://pbs.twimg.com/profile_images/837679600008208385/BGq5XsfW_normal.jpg,54,LakersOptimist,"Lakers love, news and info all day! NO LAKERS HATERS ALLOWED! Join the movement.",Sat Jan 28 16:58:31 +0000 2017,,,-350932992,33,0.125,,,lakeshow,,,,,,,,,,,,,,,,,,,,
Warriors,-1491808256,go steph-free #Warriors,ryan onstott,https://pbs.twimg.com/profile_images/512765263662444545/NINHEn4l_normal.png,345,fmhueffer,not a rabbut,Tue Dec 28 19:42:01 +0000 2010,35.7540089,-105.894186,231527763,1653,0,,,,,,,,,,,,,,,,,,,,,,,
Warriors,1746153474,"RT @stephenasmith: Stephen A. After Dark Podcast: The #Warriors v. #Rockets game last night, highlighting James Harden's crossover on Wesle…",Rebecca,https://pbs.twimg.com/profile_images/796672805815414784/-ldoFspQ_normal.jpg,29061,rebeccalove61,,Thu Nov 10 11:13:48 +0000 2016,25.855773,-80.139157,1683361792,2281,0,,Stephen A Smith,Rockets,,,,,,,,,,,,,,,,,,,,
Rocco,-1751654398,@KlayThompson @TeamKlay Hi Babe!!!! #Rocco 🐶  #WARRIORS!!!😍😘,Georgia Priest,https://pbs.twimg.com/profile_images/809581264877428736/wdlSuCz__normal.jpg,16,BikerBabeDiva,,Thu Nov 18 18:47:51 +0000 2010,35.008028,-84.888246,217154372,13,0,,klay thompson,WARRIORS,,,,,Klay Thompson,,,,,,,,,,,,,,,
Warriors,1561706496,"RT @957thegame: #Warriors will start Quinn Cook for Steph tonight per Steve Kerr.

....if you can't have your chef, you might as well have…",Lucas Alexander,https://pbs.twimg.com/profile_images/752391976356503553/sZG4uMbL_normal.jpg,127,lucasale212,Producer @957thegame. Fight on!,Sat Jul 09 04:18:17 +0000 2016,38.0278209,-122.434983,-1684725759,1578,-0.5,,95.7 The Game,,,,,,,,,,,,,,,,,,,,,
Lakers,-1336557567,"RT @SpectrumSN: Fasten your seatbelts for the second half!

Nuggets lead the #Lakers 65-62 at the break. https://t.co/Z9czb8kIW9",🇲🇽Rocky🦂,https://pbs.twimg.com/profile_images/967563154178768896/T8MOSnxX_normal.jpg,1081,LTemper111,LAkers LAkerGang LAkeShow LAkerNation Dodgers LARams GoKingsGo LASparks FightOn BirdGang PasionyOrgullo RIP/LB&C TRUTH✌️&💜💛,Thu Apr 25 22:40:47 +0000 2013,,,1380580249,2579,0.5,,Spectrum SportsNet,,,,,,,,,,,,,,,,,,,,,
NBA,-954814459,"Best Record in the #NBA Eastern Conference

1st: @Raptors - 48-17 #wethenorth 
2nd: @celtics - 46-20 #Celtics 
3rd:… https://t.co/Z76NWQrocP",D-Man the Big Dogg,https://pbs.twimg.com/profile_images/971889980997062656/BXjlji0E_normal.jpg,371,danais_thomas,"Future Sports Anchor
#LongLiveHadiya
#LongLiveShamari 
NBA, MLB, NHL, NFL, NCAA
Cubs, Sox, Bulls, Blackhawks, Bears, Illinois, Northwestern, & Norte Dame",Sat Aug 01 20:35:50 +0000 2015,42.023131,-87.52366099999999,-991274193,1760,0,https://twitter.com/i/web/status/972308830251036677,Toronto Raptors,wethenorth,Celtics,,,,Boston Celtics,,,,,,,,,,,,,,,
